"","block","streetName","streetType","stretTypeNum","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","flushOilNum","class","classnum","pavement","streetID","NumofYrs","predict"
"3036",300,"HARFORD","RD",5,"",5,3,3,750,NA,"4/14/2016",1985,"O",2,"Local",1,"3",12580707,"31",6
"3037",300,"HARRISON","ST",3,"",9,5,5,348,46,"6/15/2016",2014,"F",3,"Local",1,"6",12577658,"2",10
"3038",300,"HARTSON","ST",3,"",8,4,5,333,27,"3/15/2016",2002,"F",3,"Local",1,"3",12573015,"14",8
"3039",300,"HARVARD","PL",1,"",7,3,5,342,27,"5/14/2016",2001,"F",3,"Local",1,"6",12578689,"15",7
"3040",300,"HATCH","ST",3,"",6,3,3,512,25,"3/15/2016",1985,"O",2,"Local",1,"3",12572109,"31",6
"3041",300,"HAWLEY","AVE",6,"",5,3,2,825,26,"4/15/2016",1999,"F",3,"Local",1,"6",12578065,"17",5
"3042",300,"HAYDEN","AVE",6,"",6,3,4,220,NA,"6/14/2016",1985,"O",2,"Local",1,"3",12572774,"31",6
"3043",300,"HAZELHURST","AVE",6,"",5,3,4,250,27,"5/15/2016",1985,"F",3,"Local",1,"3",12581057,"31",6
"3044",300,"HAZELHURST","AVE",6,"",5,3,4,250,27,"5/15/2016",1985,"F",3,"Local",1,"3",12581054,"31",6
"3045",300,"HELEN","ST",3,"",5,3,3,473,27,"5/15/2016",1985,"F",3,"Local",1,"6",12580438,"31",5
"3046",300,"HERALD","PL",1,"",5,3,4,325,40,"4/15/2016",1999,"F",3,"Local",1,"6",12573936,"17",6
"3047",300,"HERBERT","ST",3,"",5,2,3,300,31,"4/15/2016",2002,"O",2,"Local",1,"3",12580166,"14",5
"3048",300,"HERKIMER","ST",3,"",6,4,2,576,29,"6/14/2016",1985,"O",2,"Local",1,"3",12572845,"31",6
"3049",300,"HERRIMAN","ST",3,"",7,4,2,270,28,"4/14/2016",1985,"O",2,"Local",1,"3",12573020,"31",6
"3050",300,"HIAWATHA","BLVD",10,"E",3,2,1,527,36,"4/14/2016",1985,"F",3,"MA",3,"6",12575244,"31",3
"3051",300,"HIAWATHA","BLVD",10,"W",8,4,5,808,59,"4/15/2016",1985,"F",3,"MA",3,"6",13006016,"31",8
"3052",300,"HICKORY","ST",3,"",5,3,4,367,27,"4/14/2016",2003,"F",3,"Local",1,"6",12577952,"13",6
"3053",300,"HIER","AVE",6,"",6,3,3,275,27,"4/14/2016",2001,"F",3,"Local",1,"6",12580236,"15",6
"3054",300,"HIGHLAND","AVE",6,"",7,3,4,1015,30,"5/15/2016",2006,"F",3,"Local",1,"6",12580338,"10",7
"3055",300,"HIGHLAND","ST",3,"",2,1,1,438,27,"4/14/2016",1985,"F",3,"Local",1,"6",12580075,"31",2
"3056",300,"HIGHRIDGE","DR",4,"",5,3,5,325,21,"3/15/2016",1999,"O",2,"Local",1,"3",12572262,"17",6
"3057",300,"HILLSDALE","AVE",6,"",5,3,3,818,27,"4/14/2016",1985,"O",2,"Local",1,"3",12580974,"31",6
"3058",300,"HILLSIDE","ST",3,"",8,4,5,600,27,"5/15/2016",2010,"F",3,"Local",1,"6",12580659,"6",8
"3059",300,"HILLSIDE","ST",3,"",8,4,5,600,27,"5/15/2016",2010,"F",3,"Local",1,"6",12580631,"6",8
"3060",300,"HILLVIEW","AVE",6,"",2,2,2,690,27,"6/14/2016",1985,"F",3,"Local",1,"6",12572016,"31",4
"3061",300,"HIXSON","AVE",6,"",10,5,5,280,27,"6/15/2016",2015,"F",3,"Local",1,"6",12580426,"1",10
"3062",300,"HOEFLER","ST",3,"",7,3,4,706,NA,"4/14/2016",1999,"O",2,"Local",1,"3",12573001,"17",6
"3063",300,"HOEFLER","ST",3,"",7,3,4,706,NA,"4/14/2016",1999,"O",2,"Local",1,"3",12573007,"17",6
"3064",300,"HOLMES","ST",3,"",7,3,5,273,25,"5/14/2016",1985,"O",2,"Local",1,"3",12576990,"31",6
"3065",300,"HOOD","AVE",6,"",5,2,3,260,27,"4/15/2016",1985,"F",3,"Local",1,"6",12580569,"31",4
"3066",300,"HOPE","AVE",6,"",7,3,4,272,29,"9/14/2016",1999,"O",2,"Local",1,"3",12576795,"17",6
"3067",300,"HOPPER","RD",5,"",5,3,2,170,30,"4/15/2016",1999,"O",2,"Local",1,"3",12571702,"17",5
"3068",300,"HOUSTON","AVE",6,"",6,3,3,380,NA,"5/14/2016",1985,"O",2,"Local",1,"3",12578525,"31",6
"3069",300,"HOVEY","ST",3,"",5,3,2,362,20,"3/15/2016",1999,"O",2,"Local",1,"3",12573222,"17",5
"3070",300,"HOWARD","ST",3,"",7,4,3,370,24,"4/15/2016",2004,"F",3,"Local",1,"6",12578076,"12",7
"3071",300,"HUBBELL","AVE",6,"",7,4,4,408,33,"3/14/2016",1985,"O",2,"Local",1,"3",12572980,"31",7
"3072",300,"HUDSON","ST",3,"",7,4,4,555,28,"3/14/2016",2005,"F",3,"Local",1,"6",12573217,"11",8
"3073",300,"HUNT","AVE",6,"",6,3,3,345,22,"6/14/2016",1985,"O",2,"Local",1,"3",12572102,"31",6
"3074",300,"HURLBURT","RD",5,"",4,2,4,850,27,"6/15/2016",2008,"F",3,"Local",1,"6",12578656,"8",5
"3075",300,"HUTCHINSON","AVE",6,"",6,3,2,352,28,"6/14/2016",1999,"O",2,"Local",1,"6",12571911,"17",5
"3076",300,"HUTCHINSON","AVE",6,"",6,3,2,352,28,"6/14/2016",1999,"O",2,"Local",1,"6",12571910,"17",5
"3077",300,"IRVING","AVE",6,"",7,3,5,568,40,"5/15/2016",2004,"F",3,"Local",1,"6",12577815,"12",7
"3078",300,"IRVING","AVE",6,"",7,3,5,568,40,"5/15/2016",2004,"F",3,"Local",1,"6",12577816,"12",7
"3079",300,"JAMES","ST",3,"",7,4,4,564,40,"4/15/2016",2004,"F",3,"PA",4,"4",13008649,"12",7
"3080",300,"JAMES","ST",3,"",7,4,4,564,40,"4/15/2016",2004,"F",3,"PA",4,"4",13008640,"12",7
"3081",300,"JASPER","ST",3,"",2,1,2,300,25,"5/15/2016",1999,"F",3,"Local",1,"3",12580337,"17",3
"3082",300,"JOHN","ST",3,"",3,5,1,312,34,"4/15/2016",1985,"F",3,"Local",1,"6",12580171,"31",5
"3083",300,"KELLOGG","ST",3,"",8,5,4,700,25,"9/14/2016",2013,"F",3,"Local",1,"6",12573278,"3",8
"3084",300,"KENNEDY","ST",3,"E",5,4,2,354,32,"4/15/2016",1985,"O",2,"Local",1,"3",12577330,"31",6
"3085",300,"KENNEDY","ST",3,"W",6,3,2,1495,31,"3/14/2016",1999,"F",3,"Local",1,"6",12573197,"17",5
"3086",300,"KENSINGTON","PL",1,"",6,3,4,747,28,"5/14/2016",1985,"O",2,"Local",1,"3",12577528,"31",6
"3087",300,"KENSINGTON","RD",5,"",6,3,3,480,24,"4/14/2016",1985,"F",3,"Local",1,"6",12577555,"31",6
"3088",300,"KENSINGTON","RD",5,"",6,3,3,480,24,"4/14/2016",1985,"F",3,"Local",1,"6",12577553,"31",6
"3089",300,"KENWICK","DR",4,"",5,3,3,950,25,"4/14/2016",1989,"O",2,"Local",1,"3",12580773,"27",6
"3090",300,"KENWICK","DR",4,"",5,3,3,950,25,"4/14/2016",1989,"O",2,"Local",1,"3",12580782,"27",6
"3091",300,"KENWOOD","AVE",6,"",4,2,3,365,25,"4/14/2016",1989,"O",2,"Local",1,"3",12575560,"27",4
"3092",300,"KIMBER","RD",5,"",7,3,4,378,30,"5/14/2016",1999,"O",2,"MA",3,"3",12578670,"17",7
"3093",300,"KIMBER","RD",5,"",7,3,4,378,30,"5/14/2016",1999,"O",2,"MA",3,"3",12578669,"17",7
"3094",300,"KINNE","ST",3,"",5,3,4,340,27,"4/14/2016",1985,"O",2,"Local",1,"3",12580403,"31",6
"3095",300,"KIRK","AVE",6,"",3,2,1,1155,27,"3/15/2016",1999,"F",3,"Local",1,"6",12573202,"17",3
"3096",300,"KIRK PARK","DR",4,"",3,2,2,480,NA,"3/15/2016",1985,"O",2,"Parks",5,"",12572131,"31",4
"3097",300,"KIRKPATRICK","ST",3,"W",7,3,4,1350,28,"4/15/2016",2012,"F",3,"Local",1,"4",13020309,"4",7
"3098",300,"KIRKPATRICK","ST",3,"W",7,3,4,1350,28,"4/15/2016",2012,"F",3,"Local",1,"4",13020310,"4",7
"3099",300,"KNAUL","ST",3,"",6,3,4,381,25,"4/15/2016",1985,"O",2,"Local",1,"3",12580235,"31",6
"3100",300,"KRAMER","DR",4,"",6,3,3,1003,27,"4/15/2016",2004,"F",3,"Local",1,"6",12571739,"12",6
"3101",300,"LAFAYETTE","AVE",6,"W",5,2,2,310,31,"6/15/2016",1985,"O",2,"Local",1,"3",12576794,"31",4
"3102",300,"LAFORTE","AVE",6,"",5,4,2,393,27,"3/15/2016",1985,"F",3,"Local",1,"6",12572964,"31",6
"3103",300,"LAKEVIEW","AVE",6,"",4,2,2,550,27,"4/14/2016",1985,"F",3,"Local",1,"6",12573501,"31",4
"3104",300,"LAKEVIEW","AVE",6,"",4,2,2,550,27,"4/14/2016",1985,"F",3,"Local",1,"6",13002345,"31",4
"3105",300,"LANDON","AVE",6,"",6,4,2,325,27,"3/15/2016",2002,"F",3,"Local",1,"6",12577231,"14",6
"3106",300,"LATTER","DR",4,"",5,3,5,346,25,"6/15/2016",1999,"O",2,"Local",1,"3",12576538,"17",6
"3107",300,"LEMOYNE","AVE",6,"",7,4,5,210,36,"4/15/2016",2007,"F",3,"Local",1,"6",12575220,"9",8
"3108",300,"LENNOX","AVE",6,"",5,3,4,339,29,"5/14/2016",1985,"O",2,"Local",1,"3",12578487,"31",6
"3109",300,"LENNOX","AVE",6,"",5,3,4,339,29,"5/14/2016",1985,"O",2,"Local",1,"3",13011662,"31",6
"3110",300,"LENNOX","AVE",6,"",5,3,4,339,29,"5/14/2016",1985,"O",2,"Local",1,"3",12578486,"31",6
"3111",300,"LEWIS","ST",3,"",5,3,3,590,30,"4/15/2016",2002,"O",2,"Local",1,"3",12572846,"14",6
"3112",300,"LEXINGTON","AVE",6,"",10,5,5,746,34,"9/14/2016",2014,"F",3,"Local",1,"6",12578704,"2",10
"3113",300,"LIBERTY","ST",3,"",7,4,3,610,25,"4/15/2016",2002,"F",3,"Local",1,"6",12573534,"14",7
"3114",300,"LILLIAN","AVE",6,"",6,3,4,1057,25,"5/15/2016",1985,"O",2,"Local",1,"3",12581098,"31",6
"3115",300,"LIME","ST",3,"",6,3,4,293,27,"5/14/2016",1999,"O",2,"Local",1,"3",12578998,"17",6
"3116",300,"LISTMAN","AVE",6,"",6,3,4,255,24,"4/15/2016",1985,"O",2,"Local",1,"3",12580636,"31",6
"3117",300,"LISTMAN","AVE",6,"",6,3,4,255,24,"4/15/2016",1985,"O",2,"Local",1,"3",12580640,"31",6
"3118",300,"LOCKSLEY","RD",5,"",7,4,5,130,29,"5/14/2016",1999,"O",2,"Local",1,"3",12578648,"17",7
"3119",300,"LOCKWOOD","RD",5,"",6,3,4,385,24,"5/14/2016",1989,"O",2,"Local",1,"3",12579363,"27",6
"3120",300,"LODI","ST",3,"",7,4,4,567,40,"4/14/2016",1999,"F",3,"MA",3,"6",12578244,"17",7
"3121",300,"LOMA","AVE",6,"",5,3,3,544,27,"4/14/2016",1985,"O",2,"Local",1,"3",12580608,"31",6
"3122",300,"LONGMEADOW","DR",4,"",8,4,5,700,27,"5/14/2016",2005,"O",2,"Local",1,"6",12564375,"11",8
"3123",300,"LOOMIS","AVE",6,"",7,4,5,445,29,"6/14/2016",1985,"O",2,"Local",1,"3",12571787,"31",7
"3124",300,"LOOMIS","AVE",6,"",7,4,5,445,29,"6/14/2016",1985,"O",2,"Local",1,"3",13028567,"31",7
"3125",300,"LOOMIS","AVE",6,"",7,4,5,445,29,"6/14/2016",1985,"O",2,"Local",1,"3",12571786,"31",7
"3126",300,"LOWELL","AVE",6,"N",6,3,3,350,36,"4/15/2016",2001,"F",3,"Local",1,"6",12573472,"15",6
"3127",300,"LOWELL","AVE",6,"S",8,4,4,275,30,"6/14/2016",2003,"F",3,"Local",1,"6",12573396,"13",7
"3128",300,"LYDELL","ST",3,"",6,4,2,696,25,"4/14/2016",2001,"O",2,"Local",1,"3",12573004,"15",6
"3129",300,"LYNCH","AVE",6,"",6,3,3,362,23,"6/14/2016",1999,"O",2,"Local",1,"3",12571908,"17",6
"3130",300,"MAINS","AVE",6,"",6,4,2,291,28,"4/15/2016",1999,"O",2,"Local",1,"3",12571760,"17",6
"3131",300,"MAINS","AVE",6,"",6,4,2,291,28,"4/15/2016",1999,"O",2,"Local",1,"3",12571758,"17",6
"3132",300,"MALVERNE","DR",4,"",5,3,3,557,27,"4/14/2016",1999,"O",2,"Local",1,"3",12580610,"17",6
"3133",300,"MAPLE","ST",3,"",7,4,4,545,27,"4/14/2016",2004,"F",3,"Local",1,"6",12578198,"12",7
"3134",300,"MARCELLUS","ST",3,"",5,3,2,495,35,"6/14/2016",1985,"F",3,"Local",1,"6",12573630,"31",5
"3135",300,"MARGUERITE","AVE",6,"",6,3,4,610,28,"6/14/2016",2003,"O",2,"Local",1,"3",12572073,"13",6
"3136",300,"MARLBOROUGH","RD",5,"",5,3,3,660,27,"5/15/2016",1999,"O",2,"Local",1,"3",12581058,"17",6
"3137",300,"MARSHALL","ST",3,"",4,2,3,519,36,"4/14/2016",1986,"F",3,"Local",1,"6",12578115,"30",4
"3138",300,"MARTIN","ST",3,"",6,3,4,576,30,"4/14/2016",1985,"O",2,"Local",1,"3",12575563,"31",6
"3139",300,"MASSENA","ST",3,"",5,2,4,375,33,"4/14/2016",1999,"O",2,"Local",1,"3",12573281,"17",5
"3140",300,"MATSON","AVE",6,"W",7,3,4,1400,24,"6/15/2016",1985,"O",2,"Local",1,"3",12576723,"31",6
"3141",300,"MCBRIDE","ST",3,"N",6,3,2,420,30,"4/14/2016",2004,"F",3,"Local",1,"6",12577972,"12",5
"3142",300,"MCBRIDE","ST",3,"S",4,2,4,327,30,"4/14/2016",1985,"F",3,"CO",2,"6",12577711,"31",5
"3143",300,"MCLENNAN","AVE",6,"",4,2,2,325,28,"5/14/2016",1985,"O",2,"Local",1,"3",12573200,"31",4
"3144",300,"MEADOWBROOK","DR",4,"",5,2,4,150,40,"3/15/2016",1985,"O",2,"Local",1,"6",13002085,"31",5
"3145",300,"MEADOWBROOK","DR",4,"",5,2,4,150,40,"3/15/2016",1985,"O",2,"Local",1,"6",12578365,"31",5
"3146",300,"MELROSE","AVE",6,"",8,3,5,269,36,"4/14/2016",1999,"F",3,"Local",1,"6",13010345,"17",7
"3147",300,"MERRIMAN","AVE",6,"",8,4,4,675,25,"4/14/2016",2009,"F",3,"Local",1,"6",12573112,"7",8
"3148",300,"MERRITT","AVE",6,"",5,3,5,543,28,"4/15/2016",1985,"O",2,"Local",1,"3",12571705,"31",6
"3149",300,"MERTENS","AVE",6,"",5,2,4,315,28,"5/15/2016",2004,"O",2,"Local",1,"3",12580302,"12",5
"3150",300,"MIDLAND","AVE",6,"",6,3,3,723,34,"4/14/2016",2005,"F",3,"MA",3,"6",12573354,"11",6
"3151",300,"MIDLER","AVE",6,"N",8,4,5,990,36,"5/15/2016",2012,"F",3,"MA",3,"6",12581423,"4",8
"3152",300,"MIDLER","AVE",6,"S",7,3,4,781,34,"4/14/2016",1999,"F",3,"MA",3,"4",12580987,"17",6
"3153",300,"MILBURN","DR",4,"",7,3,4,516,24,"6/14/2016",1985,"O",2,"Local",1,"3",12576574,"31",6
"3154",300,"MILDRED","AVE",6,"",4,2,2,935,25,"5/15/2016",1985,"F",3,"Local",1,"6",12580538,"31",4
"3155",300,"MILES","AVE",6,"",7,3,4,504,36,"5/14/2016",2005,"F",3,"Local",1,"6",12578398,"11",7
"3156",300,"MILES","AVE",6,"",7,3,4,504,36,"5/14/2016",2005,"F",3,"Local",1,"6",12578396,"11",7
"3157",300,"MILTON","AVE",6,"",6,4,2,343,35,"4/15/2016",2004,"F",3,"Local",1,"6",12572821,"12",6
"3158",300,"MONTANA","ST",3,"",5,2,4,351,30,"5/14/2016",1985,"O",2,"Local",1,"3",12578496,"31",5
"3159",300,"MONTGOMERY","ST",3,"",8,4,5,560,38,"4/14/2016",2011,"F",3,"CO",2,"6",12577694,"5",8
"3160",300,"MOUNTAINVIEW","AVE",6,"",7,3,4,668,27,"5/14/2016",2004,"O",2,"Local",1,"3",12578961,"12",6
"3161",300,"MYRTLE","ST",3,"",6,3,3,420,27,"6/14/2016",1985,"O",2,"Local",1,"3",12572682,"31",6
"3162",300,"NEWELL","ST",3,"W",4,3,1,968,24,"4/15/2016",1999,"F",3,"Local",1,"6",12576789,"17",4
"3163",300,"NICHOLS","AVE",6,"",5,3,1,818,25,"4/14/2016",1988,"O",2,"Local",1,"3",12580988,"28",5
"3164",300,"NICHOLS","AVE",6,"",5,3,1,818,25,"4/14/2016",1988,"O",2,"Local",1,"3",12580993,"28",5
"3165",300,"NORTH","AVE",6,"",4,2,2,270,NA,"5/15/2016",1988,"O",2,"Local",1,"3",13012287,"28",4
"3166",300,"NORTHCLIFFE","RD",5,"",7,2,5,315,NA,"4/14/2016",1985,"O",2,"Local",1,"3",13018674,"31",6
"3167",300,"NORTHCLIFFE","RD",5,"",7,2,5,315,NA,"4/14/2016",1985,"O",2,"Local",1,"3",12581064,"31",6
"3168",300,"NORWOOD","AVE",6,"",5,3,3,940,26,"5/15/2016",1987,"O",2,"Local",1,"3",12581408,"29",6
"3169",300,"NOTTINGHAM","RD",5,"",6,3,3,775,29,"5/14/2016",1999,"O",2,"MA",3,"4",12578383,"17",6
"3170",300,"OAK","ST",3,"",7,3,5,550,30,"4/14/2016",2003,"F",3,"CO",2,"6",13001362,"13",7
"3171",300,"OAK","ST",3,"",7,3,5,550,30,"4/14/2016",2003,"F",3,"CO",2,"6",12578290,"13",7
"3172",300,"OAKWOOD","AVE",6,"",3,2,2,406,35,"4/15/2016",1999,"F",3,"Local",1,"6",12577391,"17",4
"3173",300,"OAKWOOD","AVE",6,"",3,2,2,406,35,"4/15/2016",1999,"F",3,"Local",1,"6",12577362,"17",4
"3174",300,"OAKWOOD","AVE",6,"",3,2,2,406,35,"4/15/2016",1999,"F",3,"Local",1,"6",13012978,"17",4
"3175",300,"OAKWOOD","AVE",6,"",3,2,2,406,35,"4/15/2016",1999,"F",3,"Local",1,"6",13002508,"17",4
"3176",300,"ONEIDA","ST",3,"",3,2,1,352,30,"4/14/2016",1999,"F",3,"Local",1,"6",12573376,"17",3
"3177",300,"ONONDAGA","AVE",6,"",7,3,4,607,30,"3/14/2016",2001,"F",3,"MA",3,"6",12573145,"15",6
"3178",300,"ONONDAGA","ST",3,"E",5,3,3,670,40,"4/14/2016",2003,"F",3,"Local",1,"6",12577695,"13",6
"3179",300,"ONONDAGA","ST",3,"W",8,5,4,908,58,"3/15/2016",2013,"F",3,"MA",3,"6",13020293,"3",8
"3180",300,"ONONDAGA","ST",3,"W",8,5,4,908,58,"3/15/2016",2013,"F",3,"MA",3,"6",13020292,"3",8
"3181",300,"ONONDAGA","ST",3,"W",8,5,4,908,58,"3/15/2016",2013,"F",3,"MA",3,"6",13002344,"3",8
"3182",300,"ONONDAGA","ST",3,"W",8,5,4,908,58,"3/15/2016",2013,"F",3,"MA",3,"6",12573668,"3",8
"3183",300,"ONTARIO","ST",3,"",8,4,5,330,26,"4/15/2016",2008,"F",3,"Local",1,"3",12573586,"8",8
"3184",300,"ONTARIO","ST",3,"",8,4,5,330,26,"4/15/2016",2008,"F",3,"Local",1,"3",12573585,"8",8
"3185",300,"ONTARIO","ST",3,"",8,4,5,330,26,"4/15/2016",2008,"F",3,"Local",1,"3",12573583,"8",8
"3186",300,"OSTRANDER","AVE",6,"W",6,3,3,1045,24,"6/14/2016",2002,"F",3,"Local",1,"6",12576724,"14",6
"3187",300,"OSTROM","AVE",6,"",6,3,4,568,28,"4/14/2016",2004,"F",3,"Local",1,"6",12578125,"12",6
"3188",300,"OSWEGO","ST",3,"",9,5,5,297,36,"6/14/2016",2005,"F",3,"Local",1,"6",12573595,"11",9
"3189",300,"OTISCO","ST",3,"",6,4,2,444,30,"6/14/2016",1999,"F",3,"Local",1,"6",13002360,"17",6
"3190",300,"OTISCO","ST",3,"",6,4,2,444,30,"6/14/2016",1999,"F",3,"Local",1,"6",13020696,"17",6
"3191",300,"OTISCO","ST",3,"",6,4,2,444,30,"6/14/2016",1999,"F",3,"Local",1,"6",13020695,"17",6
"3192",300,"OTISCO","ST",3,"",6,4,2,444,30,"6/14/2016",1999,"F",3,"Local",1,"6",12573631,"17",6
"3193",300,"PACIFIC","AVE",6,"",8,4,5,250,21,"4/15/2016",1999,"O",2,"Local",1,"3",12576683,"17",8
"3194",300,"PALMER","AVE",6,"",7,3,4,618,27,"3/14/2016",2005,"F",3,"Local",1,"6",12573161,"11",7
"3195",300,"PARK","AVE",6,"",8,4,4,315,50,"4/15/2016",2007,"F",3,"Local",1,"6",12573780,"9",8
"3196",300,"PARK","AVE",6,"",8,4,4,315,50,"4/15/2016",2007,"F",3,"Local",1,"6",12573781,"9",8
"3197",300,"PARK","ST",3,"",4,2,2,627,30,"5/15/2016",2002,"F",3,"CO",2,"6",12580120,"14",4
"3198",300,"PARK","ST",3,"",4,2,2,627,30,"5/15/2016",2002,"F",3,"CO",2,"6",12580121,"14",4
"3199",300,"PARK","ST",3,"",4,2,2,627,30,"5/15/2016",2002,"F",3,"CO",2,"6",12580125,"14",4
"3200",300,"PARKWAY","DR",4,"",5,3,4,120,25,"4/14/2016",2008,"F",3,"Local",1,"6",12572054,"8",6
"3201",300,"PARRISH","LN",8,"",6,3,4,567,28,"6/15/2016",1999,"O",2,"Local",1,"3",12564405,"17",6
"3202",300,"PEARL","ST",3,"",5,3,3,297,36,"4/14/2016",2004,"F",3,"Local",1,"6",12577939,"12",6
"3203",300,"PINE","ST",3,"",6,3,3,330,30,"5/15/2016",1999,"F",3,"Local",1,"6",12578155,"17",6
"3204",300,"PINE","ST",3,"",6,3,3,330,30,"5/15/2016",1999,"F",3,"Local",1,"6",12578156,"17",6
"3205",300,"PLEASANT","AVE",6,"W",6,3,4,540,30,"4/15/2016",1999,"O",2,"Local",1,"3",12576730,"17",6
"3206",300,"PLEASANTVIEW","AVE",6,"",7,4,4,710,27,"4/14/2016",2005,"O",2,"Local",1,"3",12580770,"11",7
"3207",300,"PLUM","ST",3,"",6,3,4,469,30,"4/14/2016",1999,"F",3,"Local",1,"6",12573906,"17",6
"3208",300,"PLYMOUTH","DR",4,"",7,3,5,635,23,"4/14/2016",1999,"O",2,"Local",1,"3",12581160,"17",6
"3209",300,"PLYMOUTH","DR",4,"",7,3,5,635,23,"4/14/2016",1999,"O",2,"Local",1,"3",13012239,"17",6
"3210",300,"POND","ST",3,"",6,3,4,238,30,"4/14/2016",1999,"F",3,"CO",2,"6",12575188,"17",6
"3211",300,"PRIMROSE","AVE",6,"",6,4,3,554,28,"4/15/2016",1985,"O",2,"Local",1,"3",12576727,"31",6
"3212",300,"PROSPECT","AVE",6,"",0,0,0,150,44,"4/14/2016",1983,"F",3,"Local",1,"6",12577961,"33",1
"3213",300,"PULASKI","ST",3,"",6,3,5,1487,37,"4/15/2016",1999,"F",3,"Local",1,"6",12574993,"17",7
"3214",300,"PUTNAM","ST",3,"",5,4,1,477,30,"3/15/2016",2000,"F",3,"Local",1,"6",12573061,"16",5
"3215",300,"REED","AVE",6,"",8,4,5,565,25,"4/14/2016",2005,"O",2,"Local",1,"3",12572898,"11",8
"3216",300,"RENWICK","AVE",6,"",7,2,4,365,30,"5/15/2016",2004,"F",3,"Local",1,"6",12577488,"12",6
"3217",300,"RENWICK","AVE",6,"",7,2,4,365,30,"5/15/2016",2004,"F",3,"Local",1,"6",12577483,"12",6
"3218",300,"RENWICK","AVE",6,"",4,3,1,912,30,"5/15/2016",1985,"F",3,"Local",1,"6",12577488,"31",4
"3219",300,"RENWICK","AVE",6,"",4,3,1,912,30,"5/15/2016",1985,"F",3,"Local",1,"6",12577483,"31",4
"3220",300,"RICH","ST",3,"",9,4,5,623,28,"3/15/2016",2012,"F",3,"Local",1,"6",12573170,"4",8
"3221",300,"RICHFIELD","AVE",6,"",5,2,3,451,28,"6/15/2016",1999,"O",2,"Local",1,"3",12564416,"17",5
"3222",300,"RICHMOND","AVE",6,"",4,3,2,625,27,"4/14/2016",1985,"F",3,"Local",1,"6",12573535,"31",5
"3223",300,"RIDGEWOOD","DR",4,"",5,2,5,438,NA,"4/14/2016",1985,"O",2,"Local",1,"3",12581204,"31",5
"3224",300,"RIEGEL","ST",3,"",4,2,5,982,22,"4/14/2016",1999,"O",2,"Local",1,"3",12578799,"17",5
"3225",300,"RILL","AVE",6,"",8,4,5,135,24,"4/15/2016",1985,"O",2,"Local",1,"3",12576705,"31",7
"3226",300,"ROBERTS","AVE",6,"",7,4,3,385,34,"3/15/2016",2001,"F",3,"Local",1,"6",12572976,"15",7
"3227",300,"ROBINEAU","RD",5,"",6,3,3,595,28,"6/14/2016",2001,"F",3,"Local",1,"6",12571885,"15",6
"3228",300,"ROBINEAU","RD",5,"",6,3,3,595,28,"6/14/2016",2001,"F",3,"Local",1,"6",13020752,"15",6
"3229",300,"ROBINEAU","RD",5,"",6,3,3,595,28,"6/14/2016",2001,"F",3,"Local",1,"6",13009828,"15",6
"3230",300,"ROBINSON","ST",3,"",4,2,3,585,30,"4/14/2016",2002,"F",3,"Local",1,"6",12580369,"14",4
"3231",300,"ROBINSON","ST",3,"",4,2,3,585,30,"4/14/2016",2002,"F",3,"Local",1,"6",12580385,"14",4
"3232",300,"ROOSEVELT","AVE",6,"",4,2,4,610,25,"6/15/2016",2004,"F",3,"Local",1,"6",12578394,"12",6
"3233",300,"ROSEMONT","DR",4,"",8,4,5,390,24,"5/14/2016",2000,"O",2,"Local",1,"3",12576502,"16",8
"3234",300,"ROWLAND","ST",3,"",6,3,3,802,32,"4/14/2016",1999,"O",2,"Local",1,"3",12573052,"17",6
"3235",300,"ROWLAND","ST",3,"",6,3,3,802,32,"4/14/2016",1999,"O",2,"Local",1,"3",12573018,"17",6
"3236",300,"RUGBY","RD",5,"",6,3,2,852,27,"4/14/2016",2001,"F",3,"Local",1,"6",12580508,"15",5
"3237",300,"RUGBY","RD",5,"",6,3,2,852,27,"4/14/2016",2001,"F",3,"Local",1,"6",12580502,"15",5
"3238",300,"SACKETT","ST",3,"",7,4,3,363,27,"4/15/2016",1999,"F",3,"Local",1,"6",12573531,"17",6
"3239",300,"SALINA","ST",3,"N",7,4,4,866,60,"4/14/2016",1989,"F",3,"MA",3,"6",12573955,"27",7
"3240",300,"SALINA","ST",3,"N",7,4,4,866,60,"4/14/2016",1989,"F",3,"MA",3,"6",12577944,"27",7
"3241",300,"SALINA","ST",3,"N",7,4,4,866,60,"4/14/2016",1989,"F",3,"MA",3,"6",13018179,"27",7
"3242",300,"SALINA","ST",3,"N",7,4,4,866,60,"4/14/2016",1989,"F",3,"MA",3,"6",12577955,"27",7
"3243",300,"SALINA","ST",3,"S",4,3,1,588,56,"4/14/2016",1988,"F",3,"Local",1,"6",12573748,"28",4
"3244",300,"SALT SPRINGS","RD",5,"",8,4,4,321,25,"6/15/2016",2010,"F",3,"MA",3,"6",12578751,"6",8
"3245",300,"SAND","ST",3,"",5,3,2,300,20,"4/14/2016",2000,"F",3,"Local",1,"6",12573797,"16",5
"3246",300,"SCHUYLER","ST",3,"",7,4,3,422,27,"6/14/2016",2005,"O",2,"Local",1,"3",12573470,"11",7
"3247",300,"SCOTT","AVE",6,"",7,3,4,1175,29,"6/15/2016",1999,"O",2,"Local",1,"3",12578558,"17",6
