block,streetName,streetType,stretTypeNum,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,classnum,flushOilNum,class,pavement,streetID,NumofYrs
200,GRAND,AVE,6,,5,2,3,,25,2/1/2000,1986,,3,1,MA,6,12573093,14
200,GRAND,AVE,6,,5,2,3,,25,2/1/2000,1986,,3,1,MA,6,12573095,14
200,GRANGER,ST,3,,10,5,5,175,18,12/1/1998,1999,,1,1,Local,,12573682,-1
200,GRANT,AVE,6,,8,4,4,1742.4,31,12/1/1998,1985,,1,1,Local,3,12572971,13
200,GRANT,BLVD,10,,10,5,5,1010,39,111/99,1999,,3,1,MA,6,13018690,#VALUE!
200,GRANT,BLVD,10,,10,5,5,1010,39,111/99,1999,,3,1,MA,6,13012325,#VALUE!
200,GRANT,BLVD,10,,10,5,5,1010,39,111/99,1999,,3,1,MA,6,12581022,#VALUE!
200,GREEN,ST,3,,8,4,4,,30,12/1/1999,1999,,1,1,Local,,12578078,0
200,GREENWAY,AVE,6,,7,3,3,,30,12/1/1998,1985,,1,1,Local,,12578355,13
200,GREENWOOD,PL,2,,4,2,2,660,25,12/1/1999,1985,,1,1,Local,6,12578169,14
200,GRIFFITHS,ST,3,,6,4,3,,27,1/1/2000,1985,,1,1,Local,3,12580200,15
200,GRUMBACH,AVE,6,,3,2,2,880,27,12/1/1999,1989,,1,1,Local,6,12580129,10
200,HAFFENDEN,RD,5,,6,3,4,,27,12/1/1999,1985,,1,1,Local,,12577520,14
200,HAMILTON,ST,3,,7,3,4,3537.6,25,3/1/2000,1985,,1,1,Local,3,12573482,15
200,HAMPTON,RD,5,,3,1,3,405,27,12/1/1998,1985,,1,1,Local,6,12580503,13
200,HANCOCK,DR,4,,7,3,4,,,2/1/1999,1985,,1,1,Local,3,12571863,14
200,HANCOCK,DR,4,,7,3,4,,,2/1/1999,1985,,1,1,Local,3,12571866,14
200,HANCOCK,DR,4,,5,3,2,,32,2/1/1999,1985,,1,1,Local,,12571863,14
200,HANCOCK,DR,4,,5,3,2,,32,2/1/1999,1985,,1,1,Local,,12571866,14
200,HARDING,PL,2,,8,4,4,,25.5,12/1/1998,1985,O,1,2,Local,3,12576537,13
200,HARDING,ST,3,,4,2,3,788,27,12/1/1998,1985,,1,1,Local,6,12580668,13
200,HARFORD,RD,5,,7,4,4,,,12/1/1999,1985,,1,1,Local,,12580711,14
200,HARRISON,ST,3,,7,3,4,660,46,2/1/2000,1999,,1,1,Local,3,12577654,1
200,HARRISON,ST,3,,7,3,4,660,46,2/1/2000,1999,,1,1,Local,3,12577657,1
200,HARTSON,ST,3,,7,4,4,,27,12/1/1999,1985,,1,1,Local,,12573021,14
200,HARVARD,PL,2,,6,3,3,,27,12/1/1999,1985,,1,1,Local,,12578687,14
200,HARWOOD,AVE,6,,7,4,4,,25,12/1/1998,1985,,1,1,Local,,12578888,13
200,HASTINGS,PL,2,,5,3,3,,,12/1/1999,1985,,1,1,Local,,12580931,14
200,HASTINGS,PL,2,,5,3,3,,,12/1/1999,1985,,1,1,Local,,13010346,14
200,HAWLEY,AVE,6,,5,2,4,460,34,12/1/1998,1989,,1,1,Local,6,12578059,9
200,HAWTHORNE,ST,3,,6,3,3,310,,12/1/1998,1985,,1,1,Local,,12578185,13
200,HAYDEN,AVE,6,,6,3,3,460,,3/1/2000,1985,,1,1,Local,,12572789,15
200,HAYES,TER,1,,8,4,5,150,24,12/1/1998,1985,O,1,2,Local,3,12564403,13
200,HAZELHURST,AVE,6,,7,3,4,,,12/1/1999,1985,,1,1,Local,,12581048,14
200,HAZELWOOD,AVE,6,,7,4,3,975,27,12/1/1999,1985,,1,1,Local,3,12578962,14
200,HELEN,ST,3,,8,4,4,,,12/1/1998,1985,,1,1,Local,,12580351,13
200,HENRY,ST,3,,7,3,4,,27,12/1/1999,1999,,1,1,Local,,12577431,0
200,HERALD,PL,2,,5,3,3,375,40,12/1/1998,1988,,1,1,Local,6,12573948,10
200,HERBERT,ST,3,,5,4,2,,31.3,1/1/2000,1999,,1,1,Local,,12580162,1
200,HERKIMER,ST,3,,7,3,4,,,3/1/2000,1985,,1,1,Local,,12572849,15
200,HERRIMAN,ST,3,,7,4,3,,28,12/1/1999,1985,,1,1,Local,3,12573035,14
200,HIAWATHA,BLVD,10,E,5,3,3,477,47,11/1/1999,1985,,3,1,MA,6,12575242,14
200,HIAWATHA,BLVD,10,W,6,4,3,1800,45,12/1/1998,1985,,3,1,MA,3,12575193,13
200,HIAWATHA,BLVD,10,W,6,4,3,1800,45,12/1/1998,1985,,3,1,MA,3,13018251,13
200,HICKORY,ST,3,,4,2,2,202,27,2/1/2000,1985,,1,1,Local,3,12577941,15
200,HIER,AVE,6,,3,1,2,898,27,12/1/1999,1985,,1,1,Local,6,12580117,14
200,HIGHLAND,AVE,6,,6,3,4,1000,30,12/1/1999,1999,,1,1,Local,3,12580096,0
200,HIGHLAND,ST,3,,7,3,4,2000,27,12/1/1999,1999,,1,1,Local,6,12580091,0
200,HIGHRIDGE,DR,4,,7,3,4,,,12/1/1999,1985,,1,1,Local,6,13002122,14
200,HILLSBORO,PKWY,9,,10,5,5,513,42,12/1/1999,1985,O,1,2,Local,3,13011030,14
200,HILLSBORO,PKWY,9,,10,5,5,513,42,12/1/1999,1985,O,1,2,Local,3,12578905,14
200,HILLSDALE,AVE,6,,7,3,4,,,12/1/1999,1985,,1,1,Local,,12580981,14
200,HILLSIDE,ST,3,,7,3,4,1161.6,22,12/1/1998,1999,,1,1,Local,6,13001399,-1
200,HILLSIDE,ST,3,,7,3,4,1161.6,22,12/1/1998,1999,,1,1,Local,6,12580629,-1
200,HILLVIEW,AVE,6,,6,3,4,,,12/1/1999,1985,,1,1,Local,6,12572025,14
200,HILLVIEW,AVE,6,,6,3,4,,,12/1/1999,1985,,1,1,Local,6,12572024,14
200,HILTON,RD,5,,7,3,5,675,27,12/1/1998,1985,O,1,2,Local,3,12564382,13
200,HIXSON,AVE,6,,8,4,4,260,,3/1/2000,1999,F,1,3,Local,6,12580435,1
200,HOEFLER,ST,3,,7,4,4,2112,26,12/1/1999,1985,,1,1,Local,6,12573013,14
200,HOEFLER,ST,3,,7,4,4,2112,26,12/1/1999,1985,,1,1,Local,6,13020703,14
200,HOLLAND,ST,3,,7,4,3,,,3/1/2000,1985,,1,1,Local,,12573291,15
200,HOLLAND,ST,3,,7,4,3,,,3/1/2000,1985,,1,1,Local,,12573294,15
200,HOLMES,ST,3,,6,3,4,,,12/1/1999,1985,,1,1,Local,,12576987,14
200,HOMECROFT,RD,5,,9,5,5,870,28,12/1/1999,1999,,1,1,Local,3,12581152,0
200,HOOD,AVE,6,,5,3,2,1082,27,12/1/1998,1985,,1,1,Local,6,12580571,13
200,HOPE,AVE,6,,8,4,4,,,12/1/1998,1999,,1,1,Local,3,12576814,-1
200,HOPPER,RD,5,,8,4,5,557,30.5,12/1/1999,1999,O,1,2,Local,3,12571704,0
200,HOVEY,ST,3,,8,5,5,,20,12/1/1998,1999,,1,1,Local,3,12573224,-1
200,HOWARD,ST,3,,4,2,3,385,24,12/1/1999,1985,,1,1,Local,6,12578048,14
200,HUBBELL,AVE,6,,5,3,4,775,33,12/1/1999,1985,,1,1,Local,3,12572990,14
200,HUDSON,ST,3,,5,3,3,,,12/1/1999,1983,F,1,3,Local,,12573220,16
200,HUNT,AVE,6,,8,5,5,,22.5,11/1/1999,1985,O,1,2,Local,3,12572132,14
200,HUNTINGTON,RD,5,,5,2,3,,27,12/1/1999,1985,,1,1,Local,3,12572294,14
200,HUNTLEY,ST,3,,8,4,5,1081,25,1/1/2000,1985,,1,1,Local,6,12580673,15
200,HUNTLEY,ST,3,,8,4,5,1081,25,1/1/2000,1985,,1,1,Local,6,12580677,15
200,HURLBURT,RD,5,,7,3,5,381,27,2/1/1999,1985,,1,1,Local,6,12578659,14
200,HUTCHINSON,AVE,6,,8,4,4,293,28,12/1/1999,1999,O,1,2,Local,6,13011464,0
200,HUTCHINSON,AVE,6,,8,4,4,293,28,12/1/1999,1999,O,1,2,Local,6,12571916,0
200,ISABELLA,ST,3,,3,2,2,405,,12/1/1998,1985,,1,1,Local,6,12575170,13
200,JAMES,ST,3,,7,4,3,3000,40,12/1/1998,1999,,4,1,PA,3,12577846,-1
200,JAMESVILLE,AVE,6,,4,3,2,1575,18,12/1/1999,1999,,1,1,Local,6,12577493,0
200,JANET,DR,4,,3,1,3,234,32,12/1/1999,1985,,1,1,Local,3,12578532,14
200,JASPER,ST,3,,10,5,5,1300,25,12/1/1998,1999,,1,1,Local,6,12580122,-1
200,JEFFERSON,ST,3,E,8,4,4,,48,12/1/1998,1985,,2,1,CO,6,12577684,13
200,JEFFERSON,ST,3,E,8,4,4,,48,12/1/1998,1985,,2,1,CO,6,12577679,13
200,JEFFERSON,ST,3,W,4,2,2,532,36,2/1/2000,1985,,2,1,CO,6,12573735,15
200,JEFFERSON,ST,3,W,4,2,2,532,36,2/1/2000,1985,,2,1,CO,6,12573742,15
200,JEFFERSON,ST,3,W,4,2,2,532,36,2/1/2000,1985,,2,1,CO,6,12573738,15
200,JEROME,ST,3,,5,3,2,,,12/1/1999,1985,,1,1,Local,,12578479,14
200,JOHN,ST,3,,5,3,3,477,34,12/1/1998,1985,F,1,3,Local,6,12580066,13
200,KELLOGG,ST,3,,6,4,2,880,25,3/1/2000,1999,,1,1,Local,6,12573293,1
200,KENNEDY,ST,3,E,6,4,2,,32,12/1/1998,1985,,1,1,Local,6,12577270,13
200,KENNEDY,ST,3,E,6,4,2,,32,12/1/1998,1985,,1,1,Local,6,12577269,13
200,KENNEDY,ST,3,W,9,5,5,880,30.5,12/1/1998,1999,F,1,3,Local,6,13028498,-1
200,KENNEDY,ST,3,W,9,5,5,880,30.5,12/1/1998,1999,F,1,3,Local,6,13028499,-1
200,KENNEDY,ST,3,W,9,5,5,880,30.5,12/1/1998,1999,F,1,3,Local,6,13028500,-1
200,KENNEDY,ST,3,W,9,5,5,880,30.5,12/1/1998,1999,F,1,3,Local,6,12577252,-1
200,KENNEDY,ST,3,W,9,5,5,880,30.5,12/1/1998,1999,F,1,3,Local,6,13028501,-1
200,KENSINGTON,PL,2,,6,4,2,,27.5,12/1/1999,1985,,1,1,Local,3,12577545,14
200,KENSINGTON,RD,5,,6,3,3,405,24,12/1/1999,1985,,1,1,Local,,12577548,14
200,KENWICK,DR,4,,7,3,4,,25,1/1/2000,1989,,1,1,Local,,12580766,11
200,KENWOOD,AVE,6,,8,4,4,,25,12/1/1999,1989,,1,1,Local,,12580580,10
200,KENWOOD,AVE,6,,8,4,4,,25,12/1/1999,1989,,1,1,Local,,12580579,10
200,KIMBER,AVE,6,,8,4,5,675,22.5,12/1/1999,1985,O,1,2,Local,3,12571735,14
200,KING,ST,3,,5,3,2,460,27,12/1/1999,1985,,1,1,Local,6,12573361,14
200,KING,ST,3,,5,3,2,460,27,12/1/1999,1985,,1,1,Local,6,12573360,14
200,KINNE,ST,3,,7,3,4,350,27,12/1/1998,1985,,1,1,Local,3,12580402,13
200,KIRK,AVE,6,,8,4,4,,27,12/1/1998,1999,,1,1,Local,,12577228,-1
200,KLINE,ST,3,,9,5,5,,27,12/1/1999,1985,,1,1,Local,,12580466,14
200,KNAUL,ST,3,,5,3,3,,27,12/1/1999,1985,,1,1,Local,,12580234,14
200,KRAMER,DR,4,,8,4,4,411,25,12/1/1998,1985,O,1,2,Local,3,12571738,13
200,LAFAYETTE,AVE,6,W,5,3,2,,30,12/1/1998,1985,,1,1,Local,3,12576807,13
200,LAKEVIEW,AVE,6,,4,2,2,550,27,12/1/1998,1985,,1,1,Local,6,12573497,13
200,LANDON,AVE,6,,7,4,3,,27,12/1/1998,1999,,1,1,Local,,12577232,-1
200,LATTER,DR,4,,8,4,4,,25,12/1/1999,1999,O,1,2,Local,3,12576542,0
200,LEMOYNE,AVE,6,,6,4,3,2798.4,36,3/1/2000,1985,,1,1,Local,3,12575219,15
200,LENNOX,AVE,6,,6,3,3,,29,12/1/1999,1985,,1,1,Local,6,12578485,14
200,LEON,ST,3,,10,5,5,940,22,12/1/1998,1999,,1,1,Local,,12577414,-1
200,LEWIS,ST,3,,6,3,3,,30,3/1/2000,1985,,1,1,Local,3,12572853,15
200,LEWISTON,DR,4,,10,5,5,,24,12/1/1998,1999,,1,1,Local,,12577148,-1
200,LEXINGTON,AVE,6,,7,4,3,1600,34,12/1/1998,1999,,1,1,Local,3,12578214,-1
200,LILAC,ST,3,,4,2,2,807,24,3/1/2000,1985,,1,1,Local,6,12575184,15
200,LILLIAN,AVE,6,,7,3,4,,25,12/1/1998,1985,,1,1,Local,,12581091,13
200,LIME,ST,3,,10,5,5,293,27,12/1/1999,1999,,1,1,Local,6,12579001,0
200,LINCOLN,AVE,6,,7,4,4,,,12/1/1998,1999,,1,1,Local,6,12573314,-1
200,LINCOLN,AVE,6,,7,4,4,,,12/1/1998,1999,,1,1,Local,6,12573321,-1
200,LINCOLN PARK,DR,4,,5,2,3,,24,12/1/1999,1985,,1,1,Local,6,12580322,14
200,LINCOLN PARK,DR,4,,5,2,3,,24,12/1/1999,1985,,1,1,Local,6,12580326,14
200,LISTMAN,AVE,6,,7,4,4,765,24,12/1/1998,1989,,1,1,Local,3,13028354,9
200,LISTMAN,AVE,6,,7,4,4,765,24,12/1/1998,1989,,1,1,Local,3,13028353,9
200,LOCKWOOD,RD,5,,7,3,4,,24,12/1/1999,1989,,1,1,Local,,12578677,10
200,LODI,ST,3,,7,4,3,,40,12/1/1999,1999,,3,1,MA,6,12578247,0
200,LODI,ST,3,,7,4,3,,40,12/1/1999,1999,,3,1,MA,6,12578246,0
200,LOMA,AVE,6,,8,5,4,,27,12/1/1999,1985,,1,1,Local,,12580611,14
200,LOOMIS,AVE,6,,8,4,4,616,29,12/1/1999,1985,O,1,2,Local,3,12571938,14
200,LOWELL,AVE,6,N,4,2,3,513,36,12/1/1998,1985,,1,1,Local,6,12573471,13
200,LOWELL,AVE,6,S,7,3,4,,,12/1/1998,1984,,1,1,Local,6,12573385,14
200,LUDDINGTON,ST,3,,8,4,4,,26,12/1/1999,1985,,1,1,Local,3,12581138,14
200,LUDDINGTON,ST,3,,8,4,4,,26,12/1/1999,1985,,1,1,Local,3,12581163,14
200,LYDELL,ST,3,,6,3,4,,,12/1/1999,1985,,1,1,Local,6,12573019,14
200,LYNCH,AVE,6,,7,4,4,332,23,12/1/1999,1999,O,1,2,Local,6,12571913,0
200,MADISON,ST,3,,5,2,3,,48,3/1/2000,1983,,1,1,Local,6,12577682,17
200,MAGNOLIA,ST,3,,9,5,5,766,,2/1/2000,1999,,1,1,Local,,12573427,1
200,MAINS,AVE,6,,9,5,5,273,28,12/1/1998,1999,O,1,2,Local,3,12571761,-1
200,MAINS,AVE,6,,9,5,5,273,28,12/1/1998,1999,O,1,2,Local,3,13020787,-1
200,MAINS,AVE,6,,9,5,5,273,28,12/1/1998,1999,O,1,2,Local,3,13020786,-1
200,MAINS,AVE,6,,9,5,5,273,28,12/1/1998,1999,O,1,2,Local,3,12571768,-1
200,MALVERNE,DR,4,,8,5,4,587,27,12/1/1999,1999,,1,1,Local,3,12580613,0
200,MAPLE,ST,3,,6,3,3,290,27,12/1/1998,1985,,1,1,Local,6,12578201,13
200,MAPLEHURST,AVE,6,,8,4,5,,,1/1/2000,1982,,1,1,Local,6,12580669,18
200,MAPLEWOOD,AVE,6,,7,4,4,,29.5,12/1/1998,1999,O,1,2,Local,3,12564415,-1
200,MARCELLUS,ST,3,,5,3,2,,35,2/1/2000,1985,,1,1,Local,,12573634,15
200,MARCELLUS,ST,3,W,8,5,5,,,2/1/2000,1999,,1,1,Local,,12573426,1
200,MARCELLUS,ST,3,W,8,5,5,,,2/1/2000,1999,,1,1,Local,,13002356,1
200,MARCELLUS,ST,3,W,8,5,5,,,2/1/2000,1999,,1,1,Local,,13013143,1
200,MARIPOSA,ST,3,,8,4,5,526,22,12/1/1999,1999,,1,1,Local,,12580922,0
200,MARKLAND,AVE,6,,6,4,3,,,12/1/1999,1999,,1,1,Local,3,12572919,0
200,MARLBOROUGH,RD,5,,7,4,4,645,27,12/1/1998,1999,,1,1,Local,3,12581043,-1
200,MARLETT,ST,3,,7,4,4,205,31,12/1/1999,1985,O,1,2,Local,3,12571783,14
200,MARSHALL,ST,3,,6,3,3,615,35.5,12/1/1999,1999,,1,1,Local,6,12578103,0
200,MARSHALL,ST,3,,6,3,3,615,35.5,12/1/1999,1999,,1,1,Local,6,12578099,0
200,MARTIN,ST,3,,5,3,3,792,30,12/1/1999,1985,,1,1,Local,3,12580592,14
200,MARY,ST,3,,5,2,4,,34,1/1/2000,1986,,1,1,Local,,12580144,14
200,MARY,ST,3,,5,2,4,,34,1/1/2000,1986,,1,1,Local,,12580052,14
200,MARY,ST,3,,5,2,4,,34,1/1/2000,1986,,1,1,Local,,12580048,14
200,MASSENA,ST,3,,10,5,5,330,33,12/1/1998,1999,,1,1,Local,3,12573285,-1
200,MATHER,ST,3,,6,3,3,825,27,12/1/1999,1999,,1,1,Local,6,12578299,0
200,MAY,AVE,6,,4,3,2,422,26,12/1/1998,1985,,1,1,Local,6,12572046,13
200,MCALLISTER,AVE,6,,7,4,4,,,12/1/1998,1985,,1,1,Local,,12576878,13
200,MCBRIDE,ST,3,N,5,2,3,,,12/1/1999,1985,,1,1,Local,,12577934,14
200,MCBRIDE,ST,3,S,7,3,4,,,3/1/2000,1985,,2,1,CO,6,12577715,15
200,MCKINLEY,AVE,6,,5,3,3,,,12/1/1998,1985,,1,1,Local,6,12576889,13
200,MCLENNAN,AVE,6,,8,4,4,930,28,12/1/1998,1999,,1,1,Local,6,12577227,-1
200,MEADOWBROOK,DR,4,,7,3,4,,40,12/1/1998,1985,,1,1,Local,6,12577518,13
200,MEADOWBROOK,DR,4,,7,3,4,,40,12/1/1998,1985,,1,1,Local,6,13002083,13
200,MELBOURNE,AVE,6,,7,4,4,650,30,12/1/1998,1999,,1,1,Local,3,12578895,-1
200,MELROSE,AVE,6,,9,5,5,410,25,12/1/1999,1985,,1,1,Local,,12580930,14
200,MELROSE,AVE,6,,9,5,5,410,25,12/1/1999,1985,,1,1,Local,,12580437,14
200,MENLO,DR,4,,5,2,3,381,27,12/1/1998,1985,,1,1,Local,6,12576757,13
200,MERRILL,ST,3,,6,3,3,435,24,12/1/1999,1985,,1,1,Local,,12580698,14
200,MERRIMAN,AVE,6,,6,4,2,470,25,3/1/2000,1999,,1,1,Local,,12573290,1
200,MERRIMAN,AVE,6,,6,4,2,470,25,3/1/2000,1999,,1,1,Local,,12573287,1
200,MERTENS,AVE,6,,6,3,4,843,27,12/1/1998,1999,,1,1,Local,3,12580301,-1
200,MIDLAND,AVE,6,,6,3,4,3654,34,12/1/1998,1999,,3,1,MA,6,12573346,-1
200,MIDLER,AVE,6,N,5,2,4,,36,12/1/1999,1985,,3,1,MA,6,12581113,14
200,MIDLER,AVE,6,S,8,4,5,,34,12/1/1999,1999,,3,1,MA,,12580994,0
200,MILDRED,AVE,6,,8,4,4,2059,25,12/1/1999,1987,,1,1,Local,6,13012323,12
200,MILES,AVE,6,,5,2,3,,36,12/1/1999,1985,,1,1,Local,6,12578478,14
200,MILFORD,DR,4,E,8,4,5,,,12/1/1998,1985,,1,1,Local,,12581241,13
200,MILFORD,DR,4,E,8,4,5,,,12/1/1998,1985,,1,1,Local,,13012247,13
200,MILFORD,DR,4,E,8,4,5,,,12/1/1998,1985,,1,1,Local,,13012243,13
200,MILFORD,DR,4,W,7,4,4,,,12/1/1998,1985,,1,1,Local,,13012244,13
200,MILFORD,DR,4,W,7,4,4,,,12/1/1998,1985,,1,1,Local,,13012245,13
200,MILFORD,DR,4,W,7,4,4,,,12/1/1998,1985,,1,1,Local,,12581237,13
200,MILNOR,AVE,6,,7,3,4,,,12/1/1998,1985,,1,1,Local,,12578887,13
200,MILTON,AVE,6,,6,4,3,,35,12/1/1998,1985,,1,1,Local,6,12572737,13
200,MITCHELL,AVE,6,,8,4,5,874,30,12/1/1999,1999,O,1,2,Local,3,12571809,0
200,MONTANA,ST,3,,8,4,5,320,30,12/1/1999,1985,,1,1,Local,3,12578493,14
200,MONTGOMERY,ST,3,,6,3,3,,30,3/1/2000,1985,,2,1,CO,,12577696,15
200,MONTICELLO,DR,4,N,7,4,4,846,27.5,12/1/1998,1999,O,1,2,Local,3,12576626,-1
200,MONTICELLO,DR,4,S,8,4,5,,26.5,12/1/1998,1985,O,1,2,Local,,12576557,13
200,MOONEY,AVE,6,,6,3,4,,,12/1/1998,1985,,1,1,Local,,12580425,13
200,MOORE,AVE,6,,8,4,4,,25,12/1/1999,1999,,1,1,Local,,12576900,0
200,MOORE,AVE,6,,8,4,4,,25,12/1/1999,1999,,1,1,Local,,13002074,0
200,MORTON,ST,3,,8,4,4,225,25,3/1/2000,1999,,1,1,Local,3,12572771,1
200,MOUNTAINVIEW,AVE,6,,7,3,4,3423,27,12/1/1999,1985,,1,1,Local,3,12578956,14
200,MYRTLE,ST,3,,8,4,4,450,15,12/1/1998,1985,,1,1,Local,6,12572708,13
200,NEW,ST,3,,7,3,4,,33,12/1/1998,1985,,1,1,Local,,12577387,13
200,NEWELL,ST,3,W,6,3,4,841,25,2/1/2000,1999,,1,1,Local,6,12576804,1
200,NEWELL,ST,3,W,6,3,4,841,25,2/1/2000,1999,,1,1,Local,6,12576800,1
200,NIAGARA,ST,3,,7,4,3,375,26,2/1/2000,1985,,1,1,Local,6,12573633,15
200,NICHOLS,AVE,6,,7,4,4,1100,25,12/1/1998,1988,,1,1,Local,3,12580995,10
200,NIVEN,ST,3,,7,3,4,810,30,12/1/1999,1999,,1,1,Local,3,12578773,0
200,NORTH,AVE,6,,7,4,4,,,12/1/1999,1988,,1,1,Local,,12581037,11
200,NORTH,AVE,6,,7,4,4,,,12/1/1999,1988,,1,1,Local,,13018681,11
200,NORTHCLIFFE,RD,5,,6,2,4,,,3/1/2000,1985,,1,1,Local,,12581009,15
200,NORTON,AVE,6,,6,3,4,,,12/1/1999,1985,,1,1,Local,,12581046,14
200,NORWOOD,AVE,6,,7,3,4,,26,12/1/1998,1987,,1,1,Local,,12581099,11
200,NOTTINGHAM,RD,5,,10,5,5,480,29,12/1/1999,1999,,3,1,MA,3,12578409,0
200,OAK,ST,3,,7,4,4,367,30,12/1/1999,1999,,2,1,CO,6,12578282,0
200,OAK,ST,3,,7,4,4,367,30,12/1/1999,1999,,2,1,CO,6,12578287,0
200,OAK,ST,3,,7,4,4,367,30,12/1/1999,1999,,2,1,CO,6,12578281,0
200,OAKWOOD,AVE,6,,8,4,4,1868,35,12/1/1998,1999,,1,1,Local,,12577394,-1
200,ONEIDA,ST,3,,10,5,5,,30,3/1/2000,1987,,1,1,Local,,13029619,13
200,ONEIDA,ST,3,,10,5,5,,30,3/1/2000,1987,,1,1,Local,,12573673,13
200,ONONDAGA,AVE,6,,5,3,2,3600,30,12/1/1999,1985,,3,1,MA,6,12573149,14
200,ONONDAGA,AVE,6,,5,3,2,3600,30,12/1/1999,1985,,3,1,MA,6,13002132,14
200,ONONDAGA,ST,3,E,4,2,3,700,40,12/1/1998,1985,,1,1,Local,6,12577681,13
200,ONONDAGA,ST,3,W,10,5,5,550,58,12/1/1998,1999,,3,1,MA,6,13002402,-1
200,ONTARIO,ST,3,,6,3,4,,,12/1/1998,1999,,1,1,Local,3,12573588,-1
200,ORLANDO,AVE,6,,8,5,5,365,28.5,12/1/1999,1999,O,1,2,Local,3,12576624,0
200,OSTRANDER,AVE,6,W,6,3,3,,24,12/1/1998,1985,,1,1,Local,,12576734,13
200,OSTROM,AVE,6,,4,1,4,422,28,12/1/1999,1985,,1,1,Local,6,12578126,14
200,OSWEGO,ST,3,,4,2,2,,,2/1/2000,1985,,1,1,Local,6,12573619,15
200,OTISCO,ST,3,,5,3,2,,30,2/1/2000,1999,,1,1,Local,,12573632,1
200,OTISCO,ST,3,,5,3,2,,30,2/1/2000,1999,,1,1,Local,,13017647,1
200,OXFORD,ST,3,,7,4,4,,25,12/1/1998,1985,,1,1,Local,6,12573330,13
200,PACIFIC,AVE,6,,9,5,5,265,21,12/1/1998,1999,O,1,2,Local,3,12576685,-1
200,PALMER,AVE,6,,5,3,3,,,12/1/1998,1983,,1,1,Local,6,12573169,15
200,PARK,AVE,6,,10,5,5,,34,3/1/2000,1999,,1,1,Local,6,12573785,1
200,PARK,ST,3,,8,5,4,2750,30,12/1/1999,1999,,2,1,CO,6,12580339,0
200,PARKWAY,DR,4,,6,3,5,,25,12/1/1999,1989,,1,1,Local,,12572055,10
200,PARRISH,LN,8,,8,4,4,656,28,12/1/1998,1999,O,1,2,Local,3,12564398,-1
200,PATTISON,ST,3,,8,4,4,,27,12/1/1999,1999,,1,1,Local,,13006030,0
200,PAUL,AVE,6,,8,4,4,725,25,12/1/1999,1999,,1,1,Local,6,12580518,0
200,PEAT,ST,3,,6,4,2,1531.2,36,12/1/1998,1989,,1,1,Local,3,12578800,9
200,PHARIS,ST,3,,10,5,5,605,30,12/1/1999,1999,,1,1,Local,3,12572855,0
200,PINE,ST,3,,10,5,5,305,30,12/1/1998,1999,,1,1,Local,6,12578159,-1
200,PLEASANT,AVE,6,W,9,5,5,495,27,12/1/1998,1999,,1,1,Local,6,12576801,-1
200,PLEASANTVIEW,AVE,6,,7,4,4,,27,12/1/1998,1999,,1,1,Local,,12580765,-1
200,PLUM,ST,3,,7,4,4,360,30,12/1/1998,1987,,1,1,Local,4,12573868,11
200,PLYMOUTH,DR,4,,8,4,4,,23,12/1/1999,1999,,1,1,Local,,12581223,0
200,PLYMOUTH,DR,4,,8,4,4,,23,12/1/1999,1999,,1,1,Local,,12581224,0
200,PLYMOUTH,DR,4,,8,4,4,,23,12/1/1999,1999,,1,1,Local,,13012210,0
200,POLK,ST,3,,9,5,5,,28,12/1/1999,1999,,1,1,Local,3,12579026,0
200,POND,ST,3,,10,5,5,257,30,12/1/1999,1999,,2,1,CO,3,12575186,0
200,PRIMROSE,AVE,6,,7,4,3,554,28.5,12/1/1998,1985,O,1,2,Local,3,12576736,13
200,PRIMROSE,AVE,6,,7,4,3,612,29,12/1/1998,1985,O,1,2,Local,3,12576736,13
200,PROSPECT,AVE,6,,5,2,3,,44,2/1/2000,1983,,1,1,Local,6,12577954,17
200,PULASKI,ST,3,,8,4,4,,36,1/1/1999,1999,,1,1,Local,,12574997,0
200,PUTNAM,ST,3,,5,4,2,700,30,12/1/1999,1985,,1,1,Local,6,12573076,14
200,RANDOLPH,ST,3,,7,4,4,440,23,12/1/1998,1985,O,1,2,Local,3,12576632,13
200,RAYNOR,AVE,6,E,5,4,2,925,36,12/1/1999,1985,,1,1,Local,6,12577354,14
200,RAYNOR,AVE,6,E,5,4,2,925,36,12/1/1999,1985,,1,1,Local,6,13012979,14
200,REED,AVE,6,,6,3,4,,25,12/1/1999,1999,,1,1,Local,3,12572897,0
200,RICH,ST,3,,3,1,3,,28,12/1/1999,1983,,1,1,Local,6,12573265,16
200,RIDER,AVE,6,,6,3,4,,24,12/1/1999,1999,,1,1,Local,3,12572900,0
200,RIDGEWOOD,DR,4,,7,3,5,,23,12/1/1998,1999,,1,1,Local,,12581269,-1
200,RIDGEWOOD,DR,4,,7,3,5,,23,12/1/1998,1999,,1,1,Local,,12581271,-1
200,RIDGEWOOD,DR,4,,7,3,5,,23,12/1/1998,1999,,1,1,Local,,12581274,-1
200,RIGI,AVE,6,,7,3,4,,,12/1/1999,1985,,1,1,Local,,12581116,14
200,RILL,AVE,6,,7,4,4,257,23.5,12/1/1998,1985,O,1,2,Local,3,12576706,13
200,RIVERDALE,DR,4,,7,4,3,1038,27,12/1/1998,1985,O,1,2,Local,3,12571737,13
