block,streetName,streetType,stretTypeNum,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,classnum,flushOilNum,class,pavement,streetID,NumofYrs
500,SPRING,ST,3,,6,3,4,280,28,2/8/2016,1985,O,1,2,Local,3,12580159,31
500,STAFFORD,AVE,6,,10,5,5,620,29,5/1/2016,2001,O,1,2,Local,3,12580913,15
500,STATE,ST,3,N,6,3,4,502,60,3/8/2016,1999,F,3,3,MA,6,12577957,17
500,STATE FAIR,BLVD,10,,5,3,4,1200,40,12/7/2016,2002,F,1,3,Local,4,12574981,14
500,STATE FAIR,BLVD,10,,5,3,4,1200,40,12/7/2016,2002,F,1,3,Local,4,12574976,14
500,STATE FAIR,BLVD,10,,5,3,4,1200,40,12/7/2016,2002,F,1,3,Local,4,12574889,14
500,STERLING,AVE,6,,8,5,4,295,32,3/8/2016,2002,O,1,2,Local,3,12573164,14
500,STINARD,AVE,6,,4,2,3,471,27,3/9/2016,1985,F,1,3,Local,6,12572946,31
500,STOLP,AVE,6,,10,5,5,378,35,8/6/2016,2006,F,1,3,Local,6,12572963,10
500,STRATFORD,ST,3,,9,5,5,280,30,3/8/2016,2005,F,1,3,Local,6,12577598,11
500,SUNNYCREST,RD,5,,5,3,4,354,24,12/7/2016,1985,O,1,2,Local,3,12580972,31
500,TALLMAN,ST,3,,7,3,5,343,30,3/8/2016,2003,F,2,3,CO,6,12573324,13
500,TALLMAN,ST,3,,7,3,5,343,30,3/8/2016,2003,F,2,3,CO,6,13002384,13
500,TAYLOR,ST,3,E,8,4,3,405,27,3/8/2016,2000,F,1,3,Local,6,12577467,16
500,TAYLOR,ST,3,W,8,4,5,220,30,3/8/2016,1985,F,1,3,Local,6,13020287,31
500,TAYLOR,ST,3,W,8,4,5,220,30,3/8/2016,1985,F,1,3,Local,6,13020288,31
500,TEALL,AVE,6,,6,3,5,529,30,12/8/2016,2002,F,4,3,PA,6,12578349,14
500,TEALL,AVE,6,,6,3,5,529,30,12/8/2016,2002,F,4,3,PA,6,13027393,14
500,TEALL,AVE,6,,6,3,5,529,30,12/8/2016,2002,F,4,3,PA,6,12578350,14
500,THURBER,ST,3,,7,3,5,348,23,3/9/2016,2004,O,2,2,CO,3,12576964,12
500,TOMPKINS,ST,3,,8,4,5,613,36,3/9/2016,2002,F,1,3,Local,6,12572728,14
500,TOWNSEND,ST,3,N,6,4,2,440,35,3/9/2016,1999,F,1,3,Local,6,12577975,17
500,TRACY,ST,3,,6,3,3,803,,12/7/2016,1985,F,1,3,Local,6,12573622,31
500,TULLY,ST,3,,6,3,5,455,30,3/8/2016,2002,F,1,3,Local,6,12573607,14
500,TURTLE,ST,3,,8,4,5,480,27,2/8/2016,2003,F,1,3,Local,6,12575305,13
500,TYSON,PL,1,,6,3,3,261,27,12/7/2016,1988,O,1,2,Local,3,12581097,28
500,ULSTER,ST,3,,10,5,5,600,36,6/6/2016,2006,F,1,3,Local,6,12572732,10
500,UNIVERSITY,AVE,6,,3,2,1,375,30,12/8/2016,1999,F,3,3,MA,6,12578110,17
500,UNIVERSITY,PL,1,,4,2,2,700,30,12/8/2016,1985,F,1,3,Local,6,12577588,31
500,VALLEY,DR,4,,6,3,3,825,35,3/9/2016,1989,F,3,3,MA,6,12571956,27
500,VALLEY,DR,4,,6,3,3,825,35,3/9/2016,1989,F,3,3,MA,6,12571934,27
500,VALLEY,DR,4,,6,3,3,825,35,3/9/2016,1989,F,3,3,MA,6,12571931,27
500,VAN BUREN,ST,3,,5,4,2,341,29,3/8/2016,1985,F,3,3,MA,6,12577489,31
500,VAN BUREN,ST,3,,5,4,2,341,29,3/8/2016,1985,F,3,3,MA,6,12577465,31
500,VAN RENSSELAER,ST,3,,6,3,4,315,27,3/9/2016,1999,O,1,2,Local,3,12573801,17
500,VAN RENSSELAER,ST,3,,6,3,4,315,27,3/9/2016,1999,O,1,2,Local,3,12573792,17
500,VAN RENSSELAER,ST,3,,6,3,4,315,27,3/9/2016,1999,O,1,2,Local,3,13001302,17
500,VAN RENSSELAER,ST,3,,6,3,4,354,27,3/9/2016,1999,O,1,2,Local,3,12573801,17
500,VAN RENSSELAER,ST,3,,6,3,4,354,27,3/9/2016,1999,O,1,2,Local,3,12573792,17
500,VAN RENSSELAER,ST,3,,6,3,4,354,27,3/9/2016,1999,O,1,2,Local,3,13001302,17
500,VELASKO,RD,5,,6,4,3,412,36,3/8/2016,2003,F,3,3,MA,6,12572337,13
500,VINE,ST,3,,8,4,5,250,27,12/7/2016,2005,F,1,3,Local,6,12580366,11
500,WADSWORTH,ST,3,,8,4,5,422,27,2/9/2016,2000,F,2,3,CO,6,12580638,16
500,WADSWORTH,ST,3,,8,4,5,422,27,2/9/2016,2000,F,2,3,CO,6,13012400,16
500,WALNUT,AVE,6,,5,3,3,573,30,3/8/2016,1985,F,2,3,CO,6,12578131,31
500,WARREN,ST,3,S,5,3,2,440,38,3/8/2016,1988,F,1,3,Local,6,13011856,28
500,WARREN,ST,3,S,5,3,2,440,38,3/8/2016,1988,F,1,3,Local,6,12577655,28
500,WASHINGTON,ST,3,E,6,2,3,320,47,3/9/2016,1985,F,2,3,CO,6,12577886,31
500,WATER,ST,3,E,5,3,5,450,34,3/8/2016,2002,F,2,3,CO,6,12577892,14
500,WENDELL,TER,2,,4,2,2,454,27,12/8/2016,1999,F,1,3,Local,6,12580494,17
500,WEST,ST,3,S,6,3,4,375,,3/9/2016,1999,F,1,3,Local,6,12573708,17
500,WESTCOTT,ST,3,,7,3,4,834,34,12/8/2016,2002,F,2,3,CO,6,12578176,14
500,WESTCOTT,ST,3,,7,3,4,834,34,12/8/2016,2002,F,2,3,CO,6,12578178,14
500,WESTCOTT,ST,3,,7,3,4,834,34,12/8/2016,2002,F,2,3,CO,6,12577640,14
500,WESTMORELAND,AVE,6,,6,3,3,1302,27,12/7/2016,1985,F,1,3,Local,6,12578697,31
500,WILBUR,AVE,6,S,7,3,4,410,41,3/9/2016,2002,F,2,3,CO,6,12573400,14
500,WILBUR,AVE,6,S,7,3,4,410,41,3/9/2016,2002,F,2,3,CO,6,12573425,14
500,WILKINSON,ST,3,,6,3,3,340,30,12/7/2016,1989,F,1,3,Local,3,12573537,27
500,WILLIS,AVE,6,,7,3,5,385,25,3/9/2016,2002,O,1,2,Local,3,12572811,14
500,WILLOW,ST,3,E,8,4,4,366,34,3/9/2016,1999,F,1,3,Local,3,12577965,17
500,WINKWORTH,PKWY,9,,6,3,4,940,30,3/8/2016,1999,O,1,2,Local,3,12571631,17
500,WINTON,ST,3,,8,4,4,560,27,12/7/2016,1999,F,1,3,Local,6,12580368,17
500,WOLCOTT,AVE,6,,7,4,4,211,27,3/8/2016,1999,F,1,3,Local,6,12572895,17
500,WOLF,ST,3,,7,3,4,495,42,2/8/2016,2003,F,3,3,MA,6,12575479,13
500,WOODBINE,AVE,6,,6,3,5,534,29,12/7/2016,2001,O,1,2,Local,3,12580943,15
500,WYOMING,ST,3,,6,3,5,385,25,3/8/2016,1999,F,1,3,Local,6,12573652,17
5000,SALINA,ST,3,S,7,3,5,317,40,12/7/2016,2001,F,3,3,MA,6,12576529,15
5000,SALINA,ST,3,S,7,3,5,317,40,12/7/2016,2001,F,3,3,MA,6,13002104,15
5100,SALINA,ST,3,S,7,3,4,280,40,12/07        12/07,2001,F,3,3,MA,6,12576527,#VALUE!
5200,SALINA,ST,3,S,7,3,4,359,40,12/7/2016,2001,F,3,3,MA,6,13002110,15
5200,SALINA,ST,3,S,7,3,4,359,40,12/7/2016,2001,F,3,3,MA,6,12576523,15
5200,SALINA,ST,3,S,7,3,4,359,40,12/7/2016,2001,F,3,3,MA,6,13002112,15
5300,SALINA,ST,3,S,6,3,4,412,40,12/7/2016,2001,F,3,3,MA,6,12576505,15
5300,SALINA,ST,3,S,6,3,4,412,40,12/7/2016,2001,F,3,3,MA,6,12576522,15
5400,SALINA,ST,3,S,6,3,4,275,40,12/7/2016,2001,F,3,3,MA,6,12564384,15
5500,SALINA,ST,3,S,6,3,4,618,40,12/7/2016,2001,F,3,3,MA,6,13020812,15
5500,SALINA,ST,3,S,6,3,4,618,40,12/7/2016,2001,F,3,3,MA,6,12564377,15
5500,SALINA,ST,3,S,6,3,4,618,40,12/7/2016,2001,F,3,3,MA,6,12564383,15
5500,SALINA,ST,3,S,7,3,4,359,40,12/7/2016,2001,F,3,3,MA,6,13020812,15
5500,SALINA,ST,3,S,7,3,4,359,40,12/7/2016,2001,F,3,3,MA,6,12564377,15
5500,SALINA,ST,3,S,7,3,4,359,40,12/7/2016,2001,F,3,3,MA,6,12564383,15
5600,SALINA,ST,3,S,7,4,4,285,40,12/7/2016,2001,F,3,3,MA,6,12564376,15
5700,SALINA,ST,3,S,6,3,4,375,40,12/7/2016,2001,F,3,3,MA,6,12564369,15
5800,SALINA,ST,3,S,6,3,4,401,40,12/7/2016,2001,F,3,3,MA,6,12564396,15
5800,SALINA,ST,3,S,6,3,4,401,40,12/7/2016,2001,F,3,3,MA,6,13011518,15
5800,SALINA,ST,3,S,6,3,4,401,40,12/7/2016,2001,F,3,3,MA,6,12564388,15
5900,SALINA,ST,3,S,6,3,4,211,40,12/7/2016,2001,F,3,3,MA,6,12564386,15
600,ADAMS,ST,3,E,7,4,3,528,64,3/9/2016,2000,F,3,3,MA,6,12577725,16
600,ADAMS,ST,3,E,7,4,3,528,64,3/9/2016,2000,F,3,3,MA,6,12577724,16
600,ALLEN,ST,3,,5,3,4,1027,27,12/7/2016,2002,F,1,3,Local,4,12578520,14
600,ALLEN,ST,3,,5,3,4,1027,27,12/7/2016,2002,F,1,3,Local,4,12578688,14
600,ALMOND,ST,3,,7,4,4,264,54,3/9/2016,1999,F,1,3,Local,4,12577772,17
600,ARTHUR,ST,3,,7,4,4,323,26,3/8/2016,1999,O,1,2,Local,3,12572931,17
600,ASH,ST,3,,8,4,5,264,32,12/8/2016,2005,O,1,2,Local,3,12580053,11
600,ATLANTIC,AVE,6,,7,4,2,410,25,3/9/2016,1999,O,1,2,Local,3,12571933,17
600,AUDUBON,PKWY,9,,5,3,3,704,46,12/7/2016,1985,O,1,2,Local,3,12578946,31
600,AUDUBON,PKWY,9,,5,3,3,704,46,12/7/2016,1985,O,1,2,Local,3,13006090,31
600,AVERY,AVE,6,S,6,3,5,528,30,3/9/2016,1985,F,2,3,CO,4,12572434,31
600,AVERY,AVE,6,S,6,3,5,528,30,3/9/2016,1985,F,2,3,CO,4,12572433,31
600,BALLANTYNE,RD,5,,6,3,3,380,30,12/7/2016,1999,O,1,2,Local,3,12576696,17
600,BALLANTYNE,RD,5,,6,3,3,380,30,12/7/2016,1999,O,1,2,Local,3,12576691,17
600,BALLANTYNE,RD,5,,6,3,3,380,30,12/7/2016,1999,O,1,2,Local,3,12576689,17
600,BALLANTYNE,RD,5,,6,3,3,380,30,12/7/2016,1999,O,1,2,Local,3,13020784,17
600,BARNES,AVE,6,,5,3,3,1408,28,12/7/2016,1985,O,1,2,Local,3,12571754,31
600,BEATTIE,ST,3,,6,4,2,396,22,12/8/2016,1999,O,1,2,Local,6,12578755,17
600,BEECH,ST,3,S,7,4,3,1015,24,12/8/2016,1999,F,1,3,Local,6,12578172,17
600,BEECH,ST,3,S,7,4,3,1015,24,12/8/2016,1999,F,1,3,Local,6,12578171,17
600,BEECH,ST,3,S,7,4,3,1015,24,12/8/2016,1999,F,1,3,Local,6,12578181,17
600,BELLEVUE,AVE,6,,9,5,5,323,30,3/9/2016,2005,F,2,3,CO,6,12573260,11
600,BRIGHTON,AVE,6,E,8,4,5,637,35,12/7/2016,2005,F,4,3,PA,4,12576909,11
600,BRIGHTON,AVE,6,W,5,3,3,337,28,12/7/2016,2003,F,1,3,Local,6,12572076,13
600,BRIGHTON,AVE,6,W,5,3,3,666,28,12/7/2016,2003,F,1,3,Local,6,12572076,13
600,BROAD,ST,3,,9,5,5,340,36,12/7/2016,2005,F,2,3,CO,6,12578386,11
600,BURNET,AVE,6,,5,3,3,1056,42,12/7/2016,1999,F,3,3,MA,6,12578242,17
600,BUTTERNUT,ST,3,,7,3,5,375,40,2/8/2016,2001,F,3,3,MA,6,12580031,15
600,CADILLAC,ST,3,,4,2,2,273,26,2/8/2016,1985,O,1,2,Local,3,12580609,31
600,CALEB,AVE,6,,6,3,4,360,27,12/7/2016,2002,O,1,2,Local,3,12580949,14
600,CANNON,ST,3,,4,2,3,402,24,12/7/2016,1985,F,1,3,Local,6,12576810,31
600,CARBON,ST,3,,4,3,2,987,36,2/8/2016,1985,F,1,3,Local,6,12575297,31
600,CARBON,ST,3,,4,3,2,987,36,2/8/2016,1985,F,1,3,Local,6,12580140,31
600,CATHERINE,ST,3,,7,4,2,872,30,3/9/2016,2004,F,1,3,Local,6,12580023,12
600,CHARMOUTH,DR,4,,8,5,4,411,27,12/7/2016,2003,F,1,3,Local,6,12571882,13
600,CLARENDON,ST,3,,6,4,2,220,24,12/8/2016,2000,F,1,3,Local,6,12577629,16
600,CLINTON,ST,3,S,6,4,3,282,50,3/8/2016,1985,F,3,3,MA,6,12573694,31
600,COLVIN,ST,3,E,8,4,5,263,36,3/9/2016,1999,F,3,3,MA,6,12577315,17
600,COLVIN,ST,3,E,8,4,5,263,36,3/9/2016,1999,F,3,3,MA,6,12577318,17
600,COLVIN,ST,3,E,8,4,5,263,36,3/9/2016,1999,F,3,3,MA,6,13017689,17
600,COLVIN,ST,3,W,10,5,5,232,25,7/6/2016,1985,F,3,3,MA,6,13002128,31
600,COLVIN,ST,3,W,10,5,5,232,25,7/6/2016,1985,F,3,3,MA,6,12572152,31
600,COMSTOCK,AVE,6,,6,4,2,385,42,12/8/2016,1985,F,3,3,MA,3,12577585,31
600,COUGHLIN,AVE,6,,8,4,5,262,27,12/8/2016,2004,O,1,2,Local,3,12581114,12
600,COURT,ST,3,,8,4,5,510,34,12/8/2016,2004,F,3,3,MA,6,12575317,12
600,CRAWFORD,AVE,6,,7,4,4,313,28,12/7/2016,1999,O,1,2,Local,6,12578535,17
600,CROSSETT,ST,3,,8,4,5,264,25,3/8/2016,2001,F,1,3,Local,6,12572947,15
600,CROUSE,AVE,6,S,6,4,2,572,36,3/8/2016,1985,F,2,3,CO,6,12577764,31
600,CUMBERLAND,AVE,6,,5,3,2,650,29,12/7/2016,1999,O,1,2,Local,3,12578494,17
600,DANFORTH,ST,3,,3,2,2,462,30,2/8/2016,1985,F,1,3,Local,6,12575286,31
600,DELAWARE,ST,3,,6,3,3,340,35,3/8/2016,1985,F,1,3,Local,6,13020913,31
600,DELAWARE,ST,3,,6,3,3,340,35,3/8/2016,1985,F,1,3,Local,6,12573097,31
600,DELAWARE,ST,3,,6,3,3,340,35,3/8/2016,1985,F,1,3,Local,6,12573098,31
600,DEMONG,DR,4,,7,3,4,545,23,12/8/2016,2004,O,1,2,Local,3,13011127,12
600,DEMONG,DR,4,,7,3,4,545,23,12/8/2016,2004,O,1,2,Local,3,13011126,12
600,DEMONG,DR,4,,7,3,4,545,23,12/8/2016,2004,O,1,2,Local,3,12578935,12
600,DEMONG,DR,4,,7,3,4,545,23,12/8/2016,2004,O,1,2,Local,3,13011125,12
600,DEMONG,DR,4,,7,3,4,545,23,12/8/2016,2004,O,1,2,Local,3,12578934,12
600,DEMONG,DR,4,,7,3,4,545,23,12/8/2016,2004,O,1,2,Local,3,13011129,12
600,DEWITT,ST,3,,5,3,3,570,27,12/8/2016,1986,F,1,3,Local,6,12580446,30
600,DIVISION,ST,3,E,6,4,2,1200,33,2/8/2016,1985,O,1,2,Local,3,12580043,31
600,EMERSON,AVE,6,,,,,399,36,,1999,O,1,2,Local,3,12572868,-99
600,ERIE,BLVD,10,E,7,4,2,466,,3/9/2016,1985,F,4,3,PA,6,13001800,31
600,ERIE,BLVD,10,W,7,4,5,820,52,12/7/2016,2001,F,4,3,PA,6,12573623,15
600,EUCLID,AVE,6,,8,3,5,286,39,12/8/2016,2004,F,3,3,MA,6,12577604,12
600,FAYETTE,ST,3,E,9,5,5,450,36,3/8/2016,2003,F,3,3,MA,6,12577789,13
600,FAYETTE,ST,3,W,10,5,5,475,34,9/8/2016,2008,F,3,3,MA,6,12573635,8
600,FELLOWS,AVE,6,,7,4,3,806,27,12/8/2016,2004,F,1,3,Local,6,12578490,12
600,FIRST NORTH,ST,3,,6,3,3,423,27,2/8/2016,1999,O,1,2,Local,3,12580167,17
600,FIRST NORTH,ST,3,,6,3,3,423,27,2/8/2016,1999,O,1,2,Local,3,12580188,17
600,FRANKLIN,ST,3,N,6,3,4,309,30,3/9/2016,1985,F,1,3,Local,6,12573935,31
600,GEDDES,ST,3,N,5,3,2,312,36,12/7/2016,1985,F,3,3,MA,6,12573563,31
600,GEDDES,ST,3,N,5,3,2,312,36,12/7/2016,1985,F,3,3,MA,6,13017349,31
600,GEDDES,ST,3,N,5,3,2,312,36,12/7/2016,1985,F,3,3,MA,6,13017348,31
600,GEDDES,ST,3,S,6,3,3,366,56,3/8/2016,2002,F,3,3,MA,6,12573429,14
600,GENESEE,ST,3,E,8,4,5,516,42,3/8/2016,2005,F,3,3,MA,6,12577782,11
600,GENESEE,ST,3,E,8,4,5,516,42,3/8/2016,2005,F,3,3,MA,6,13009597,11
600,GENESEE,ST,3,E,8,4,5,516,42,3/8/2016,2005,F,3,3,MA,6,13017761,11
600,GENESEE,ST,3,W,6,3,5,775,50,3/9/2016,2004,F,4,3,PA,6,12573810,12
600,GIFFORD,ST,3,,5,3,2,1020,30,3/8/2016,1985,F,1,3,Local,6,12573434,31
600,GIFFORD,ST,3,,5,3,2,1020,30,3/8/2016,1985,F,1,3,Local,6,13013141,31
600,GLENCOVE,RD,5,,5,3,2,350,29,3/9/2016,2002,O,1,2,Local,3,12580989,14
600,GLENWOOD,AVE,6,,8,5,4,400,36,12/7/2016,2005,F,3,3,MA,6,12571860,11
600,GRAND,AVE,6,,6,3,2,320,27,3/8/2016,2001,F,3,3,MA,6,12573026,15
600,HAMILTON,ST,3,,7,3,4,634,25,3/8/2016,1999,O,1,2,Local,3,12572721,17
600,HAWLEY,AVE,6,,4,2,2,660,38,12/8/2016,1983,F,1,3,Local,6,12578277,33
600,HAWLEY,AVE,6,,4,2,2,660,38,12/8/2016,1983,F,1,3,Local,6,12578274,33
600,HAZELWOOD,AVE,6,,4,2,3,,,12/7/2016,1985,O,1,2,Local,,12578973,31
600,HELEN,ST,3,,7,3,4,628,27,12/8/2016,1985,F,1,3,Local,6,12580467,31
600,HIAWATHA,BLVD,10,E,6,3,3,528,,2/8/2016,1985,F,3,3,MA,6,12575484,31
600,HIAWATHA,BLVD,10,W,6,3,3,780,41,3/9/2016,1985,F,3,3,MA,6,12575008,31
600,HICKORY,ST,3,,7,4,4,440,27,3/8/2016,2001,O,1,2,Local,6,12577982,15
600,HIGHLAND,ST,3,,7,4,4,285,27,12/8/2016,1985,F,1,3,Local,6,12580105,31
600,HILLSIDE,ST,3,,6,3,5,266,27,2/8/2016,1985,O,1,2,Local,3,12580683,31
600,HIXSON,AVE,6,,5,3,3,520,27,12/7/2016,1999,O,1,2,Local,3,12580406,17
600,IRVING,AVE,6,,6,3,4,568,35,3/8/2016,2002,F,3,3,MA,6,12577759,14
600,JACKSON,ST,3,,6,3,3,500,30,3/8/2016,1985,F,1,3,Local,6,12577474,31
600,JAMES,ST,3,,7,4,5,433,40,12/8/2016,2004,F,4,3,PA,6,12578062,12
600,JOHN,ST,3,,5,3,2,315,34,2/9/2016,1985,F,1,3,Local,6,12580198,31
600,KENSINGTON,RD,5,,5,3,2,380,24,12/7/2016,1985,F,1,3,Local,6,12578397,31
600,KIRK PARK,DR,4,,4,2,2,365,,3/9/2016,1985,O,5,2,Parks,,12572089,31
600,LEMOYNE,AVE,6,,5,3,3,747,36,2/8/2016,1986,F,1,3,Local,3,12575267,30
600,LODI,ST,3,,8,4,4,417,40,12/7/2016,1999,F,3,3,MA,6,12578082,17
600,LOWELL,AVE,6,N,7,3,4,456,36,3/8/2016,1985,O,1,2,Local,3,12572875,31
600,LOWELL,AVE,6,N,7,3,4,456,36,3/8/2016,1985,O,1,2,Local,3,12572878,31
600,MADISON,ST,3,,3,2,2,1119,30,3/8/2016,1985,F,1,3,Local,6,12577778,31
600,MARCELLUS,ST,3,,5,3,3,470,35,3/8/2016,1985,F,1,3,Local,6,13028428,31
600,MARCELLUS,ST,3,,5,3,3,470,35,3/8/2016,1985,F,1,3,Local,6,12573614,31
600,MCBRIDE,ST,3,N,6,3,4,428,30,3/8/2016,2000,F,1,3,Local,6,12577980,16
600,MEADOWBROOK,DR,4,,6,3,5,360,40,12/7/2016,1985,O,1,2,Local,3,12578395,31
600,MEADOWBROOK,DR,4,,6,3,5,360,40,12/7/2016,1985,O,1,2,Local,3,13001931,31
600,MERTENS,AVE,6,,8,4,5,468,25,12/8/2016,2004,O,1,2,Local,3,12580473,12
600,MIDLAND,AVE,6,,4,3,2,512,30,3/5/2016,1985,F,3,3,MA,6,13002130,31
600,MIDLAND,AVE,6,,4,3,2,512,30,3/5/2016,1985,F,3,3,MA,6,12573235,31
600,MIDLAND,AVE,6,,4,3,2,512,30,3/5/2016,1985,F,3,3,MA,6,13020385,31
600,MIDLER,AVE,6,S,8,4,4,1650,40,12/7/2016,1987,F,1,3,Local,6,12580957,29
600,MIDLER,AVE,6,S,8,4,4,1650,40,12/7/2016,1987,F,1,3,Local,6,13001807,29
600,MIDLER,AVE,6,S,8,4,4,1650,40,12/7/2016,1987,F,1,3,Local,6,13011157,29
600,MIDLER,AVE,6,S,8,4,4,1650,40,12/7/2016,1987,F,1,3,Local,6,13011158,29
600,MIDLER,AVE,6,S,8,4,4,1650,40,12/7/2016,1987,F,1,3,Local,6,12578853,29
600,MIDLER,AVE,6,S,8,4,4,1650,40,12/7/2016,1987,F,1,3,Local,6,13001808,29
600,MILTON,AVE,6,,6,3,5,454,35,3/9/2016,1985,F,2,3,CO,6,12572819,31
600,MONTGOMERY,ST,3,,5,3,3,520,45,3/9/2016,1985,F,2,3,CO,6,12577656,31
600,MOUNTAINVIEW,AVE,6,,6,3,3,347,27,12/7/2016,1985,O,1,2,Local,3,12578993,31
600,MYRTLE,ST,3,,6,3,4,762,25,3/9/2016,1985,O,1,2,Local,3,12572746,31
600,NEWELL,ST,3,W,7,4,3,733,24,3/9/2016,1999,F,1,3,Local,6,13020277,17
600,NEWELL,ST,3,W,7,4,3,733,24,3/9/2016,1999,F,1,3,Local,6,12572080,17
600,NEWELL,ST,3,W,7,4,3,733,24,3/9/2016,1999,F,1,3,Local,6,12572081,17
600,NEWELL,ST,3,W,7,4,3,733,24,3/9/2016,1999,F,1,3,Local,6,12571974,17
600,NEWELL,ST,3,W,7,4,3,733,24,3/9/2016,1999,F,1,3,Local,6,12572078,17
600,NEWELL,ST,3,W,7,4,3,733,24,3/9/2016,1999,F,1,3,Local,6,12571995,17
600,NIAGARA,ST,3,,6,3,3,335,30,3/8/2016,1985,F,1,3,Local,6,12573603,31
600,NORTHCLIFFE,RD,5,,6,3,4,317,28,12/7/2016,1999,O,1,2,Local,3,12581078,17
600,OAK,ST,3,,7,4,3,585,35,12/8/2016,1999,F,2,3,CO,6,12580098,17
600,OAK,ST,3,,7,4,3,585,35,12/8/2016,1999,F,2,3,CO,6,12580123,17
600,OAKWOOD,AVE,6,,6,3,4,480,35,3/9/2016,1981,F,1,3,Local,6,12577329,35
600,ONEIDA,ST,3,,5,3,2,627,30,3/8/2016,1987,F,1,3,Local,6,12573358,29
600,ONONDAGA,AVE,6,,8,4,5,216,30,3/8/2016,2005,F,3,3,MA,6,13017197,11
600,ONONDAGA,ST,3,W,5,2,3,1146,34,3/8/2016,1985,F,3,3,MA,3,13020698,31
600,ONONDAGA,ST,3,W,5,2,3,1146,34,3/8/2016,1985,F,3,3,MA,3,12573295,31
600,OSTROM,AVE,6,,8,4,4,440,28,3/8/2016,2004,F,1,3,Local,6,12577590,12
600,OSWEGO,ST,3,,6,3,4,354,36,3/8/2016,2001,F,1,3,Local,6,12573596,15
600,OTISCO,ST,3,,7,4,4,454,30,3/8/2016,2002,F,1,3,Local,6,12573589,14
600,PARK,AVE,6,,10,5,5,1181,50,9/7/2016,2007,F,1,3,Local,6,12573758,9
600,PARK,AVE,6,,10,5,5,1181,50,9/7/2016,2007,F,1,3,Local,6,12573759,9
600,PARK,AVE,6,,10,5,5,1181,50,9/7/2016,2007,F,1,3,Local,6,13010444,9
600,PARK,ST,3,,5,3,2,692,30,12/8/2016,2002,F,2,3,CO,6,12580104,14
600,PLYMOUTH,DR,4,,6,3,4,560,23,12/7/2016,1999,O,1,2,Local,3,12581136,17
600,POND,ST,3,,7,3,4,477,31,2/8/2016,1999,F,2,3,CO,6,12580142,17
600,POND,ST,3,,7,3,4,477,31,2/8/2016,1999,F,2,3,CO,6,12580153,17
600,RAYNOR,AVE,6,E,5,2,4,280,36,3/8/2016,1999,F,1,3,Local,6,12577430,17
600,RENWICK,AVE,6,,6,3,4,606,30,3/8/2016,1985,F,3,3,MA,6,12577434,31
600,RENWICK,AVE,6,,6,3,4,606,30,3/8/2016,1985,F,3,3,MA,6,12577437,31
600,ROBINSON,ST,3,,5,2,3,225,30,8/5/2016,1985,F,1,3,Local,6,12580393,31
600,ROWLAND,ST,3,,7,4,4,279,32,3/8/2016,1999,O,1,2,Local,3,13020708,17
600,ROWLAND,ST,3,,7,4,4,279,32,3/8/2016,1999,O,1,2,Local,3,12573006,17
600,RUGBY,RD,5,,5,2,4,401,24,12/7/2016,1999,F,1,3,Local,6,12580460,17
600,SALINA,ST,3,N,9,5,5,496,70,2/8/2016,2003,F,3,3,MA,6,12575125,13
600,SALINA,ST,3,N,9,5,5,496,70,2/8/2016,2003,F,3,3,MA,6,12580001,13
600,SALINA,ST,3,S,6,3,3,549,56,3/8/2016,1999,F,1,3,Local,6,12577642,17
600,SALT SPRINGS,RD,5,,5,2,3,687,25,12/8/2016,1999,F,3,3,MA,6,12578763,17
600,SCHUYLER,ST,3,,8,4,5,587,27,3/8/2016,2005,O,1,2,Local,3,12572720,11
600,SCOVILLE,AVE,6,,5,3,3,840,28,12/8/2016,1988,O,1,2,Local,6,12580462,28
600,SEDGWICK,DR,4,,6,3,4,317,36,12/8/2016,1983,F,1,3,Local,6,12580470,33
600,SEDGWICK,DR,4,,6,3,4,317,36,12/8/2016,1983,F,1,3,Local,6,12580472,33
600,SEELEY,RD,5,,6,3,3,354,26,12/8/2016,2002,F,3,3,MA,6,12578777,14
600,SEELEY,RD,5,,6,3,3,354,26,12/8/2016,2002,F,3,3,MA,6,12578778,14
600,SEVENTH NORTH,ST,3,,7,4,4,623,33,12/8/2016,2000,F,3,3,MA,6,13010189,16
600,SEVENTH NORTH,ST,3,,7,4,4,623,33,12/8/2016,2000,F,3,3,MA,6,13010191,16
600,SEVENTH NORTH,ST,3,,7,4,4,623,33,12/8/2016,2000,F,3,3,MA,6,13019674,16
600,SEVENTH NORTH,ST,3,,7,4,4,623,33,12/8/2016,2000,F,3,3,MA,6,12575568,16
600,SEYMOUR,ST,3,,9,5,5,634,30,3/8/2016,2005,F,2,3,CO,6,12573419,11
600,SEYMOUR,ST,3,,9,5,5,634,30,3/8/2016,2005,F,2,3,CO,6,12573430,11
600,SOUTH,AVE,6,,5,3,4,630,34,3/8/2016,2002,F,2,3,CO,6,12573221,14
600,SPENCER,ST,3,,6,3,3,259,36,12/7/2016,1999,F,1,3,Local,6,12573577,17
600,STATE,ST,3,N,5,3,4,327,60,3/8/2016,2002,F,3,3,MA,6,12577959,14
600,STATE,ST,3,S,5,3,3,535,45,3/8/2016,1983,F,4,3,PA,6,13002520,33
600,STINARD,AVE,6,,5,3,3,775,27,3/9/2016,1999,F,1,3,Local,6,12572941,17
